time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Lat,Global Lon,Global Alt,Global_rel Lat,Global_rel Lon,Global_rel Alt,Local Location north,Local Location east,Local Location down,Pitch,Yaw,Roll,Velocity x,Velocity y,Velocity z,GPS fix,GPS num_sats,Groundspeed,Airspeed,Gimbal Pitch,Gimbal Roll,Gimbal Yaw,battery_voltage,battery_current,battery_level,EKF OK?,Last Heartbeat,Rangefinder_distance,Rangefinder_voltage,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017-07-18 13:57:45.837,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000229001336265,0.108307987452,-0.000124612066429,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,0.0,0.0,100,False,2.298384673,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:45.848,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000257042323938,0.108361683786,-7.17986549716e-05,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,2.431785813,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:45.947,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000257042323938,0.108361683786,-7.17986549716e-05,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,2.497880951,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:46.047,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000257042323938,0.108361683786,-7.17986549716e-05,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,2.598905099,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:46.147,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000248656200711,0.108431242406,-3.58299366781e-05,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,2.70077247,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:46.247,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000248656200711,0.108431242406,-3.58299366781e-05,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,2.805908359,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:46.347,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000270258751698,0.108500242233,-1.97327426577e-05,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,2.907733684,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:46.448,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000270258751698,0.108500242233,-1.97327426577e-05,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,3.017789654,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:46.547,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000271857774351,0.108561821282,-9.78492153081e-06,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,3.119884104,None,None,None,None,6,False,ACTIVE,STABILIZE,False
2017-07-18 13:57:46.647,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000271857774351,0.108561821282,-9.78492153081e-06,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,0.0507535479999,None,None,None,None,6,False,STANDBY,STABILIZE,False
2017-07-18 13:57:46.747,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000271857774351,0.108561821282,-9.78492153081e-06,0.0,0.0,0.0,0,0,0.0,0.0,None,None,None,12.587,0.0,100,False,0.153753587,None,None,None,None,6,False,STANDBY,STABILIZE,False
2017-07-18 13:57:46.847,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,8.39483036543e-05,0.108586221933,-6.77147590977e-06,0.0,0.0,-0.01,0,0,0.000281543179881,0.0,None,None,None,12.587,0.0,100,False,0.204294397,None,None,None,None,6,False,STANDBY,STABILIZE,False
2017-07-18 13:57:46.983,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,8.39483036543e-05,0.108586221933,-6.77147590977e-06,0.0,0.0,-0.01,0,0,0.000281543179881,0.0,None,None,None,12.587,0.0,100,False,0.262941641,None,None,None,None,6,False,STANDBY,STABILIZE,False
2017-07-18 13:57:47.047,APM:Copter-3.6.0-dev0,False,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.000136178408866,0.108641542494,3.61567435903e-05,0.0,0.0,-0.02,0,0,0.000485649594339,0.0,None,None,None,12.587,0.0,100,False,0.450809619,None,None,None,None,6,False,STANDBY,STABILIZE,False
