time,status,battery_current,battery_voltage,battery_level,groundspeed,attitude_y,attitude_x,attitude_z,home_y,home_x,home_z,gimbalRotation_y,gimbalRotation_x,gimbalRotation_z,armed,armable,airspeed,id,location_y,location_x,location_z,velocity_y,velocity_x,velocity_z,heading,mode,
2017-07-18 14:40:47.972,ACTIVE,0.0,0.0,100,0.0,0.10831660777330399,0.00022900132171344012,-0.00012461203732527792,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.072,ACTIVE,0.0,0.0,100,0.0,0.10831660777330399,0.00022900132171344012,-0.00012461203732527792,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.173,ACTIVE,0.0,0.0,100,0.0,0.10831660777330399,0.00022900132171344012,-0.00012461203732527792,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.272,ACTIVE,0.0,12.587,100,0.0,0.1083703264594078,0.00025704235304147005,-7.179865497164428e-05,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.372,ACTIVE,0.0,12.587,100,0.0,0.1083703264594078,0.00025704235304147005,-7.179865497164428e-05,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.472,ACTIVE,0.0,12.587,100,0.0,0.10843987762928009,0.0002486561716068536,-3.582992576411925e-05,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.572,ACTIVE,0.0,12.587,100,0.0,0.10843987762928009,0.0002486561716068536,-3.582992576411925e-05,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.672,ACTIVE,0.0,12.587,100,0.0,0.1085088700056076,0.0002702587516978383,-1.9732706277864054e-05,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.772,ACTIVE,0.0,12.587,100,0.0,0.1085088700056076,0.0002702587516978383,-1.9732706277864054e-05,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.872,STANDBY,0.0,12.587,100,0.0,0.10857045650482178,0.00027185791986994445,-9.784883332031313e-06,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:48.973,STANDBY,0.0,12.587,100,0.0,0.10857045650482178,0.00027185791986994445,-9.784883332031313e-06,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:49.072,STANDBY,0.0,12.587,100,0.0,0.10857045650482178,0.00027185791986994445,-9.784883332031313e-06,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,0.0,6,STABILIZE
2017-07-18 14:40:49.172,STANDBY,0.0,12.587,100,0.000281543354504,0.1085948646068573,8.394823817070574e-05,-6.7714049691858236e-06,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,-0.01,6,STABILIZE
2017-07-18 14:40:49.272,STANDBY,0.0,12.587,100,0.000281543354504,0.1085948646068573,8.394823817070574e-05,-6.7714049691858236e-06,0,0,0,0,0,0,False,False,0.0,SITL_0,0.0,0.0,0.0,0.0,0.0,-0.01,6,STABILIZE
