time,status,battery_current,battery_voltage,battery_level,groundspeed,attitude_y,attitude_x,attitude_z,home_y,home_x,home_z,gimbalRotation_y,gimbalRotation_x,gimbalRotation_z,armed,armable,airspeed,id,location_y,location_x,location_z,velocity_y,velocity_x,velocity_z,heading,mode,
2017-07-18 15:24:07.820,STANDBY,None,0.0,None,0.131529465318,-2.9684064388275146,0.02617846615612507,0.00515387486666441,0,0,0,0.0,-57.68,0.0,False,True,0.131529465318,PHYS_2,-86.2401239,41.5194318,0.23,0.0,0.1,-0.05,190,GUIDED
2017-07-18 15:24:07.919,STANDBY,None,0.0,None,0.131529465318,-2.9684064388275146,0.02617846615612507,0.00515387486666441,0,0,0,0.0,-57.68,0.0,False,True,0.131529465318,PHYS_2,-86.2401239,41.5194318,0.23,0.0,0.1,-0.05,190,GUIDED
2017-07-18 15:24:08.019,STANDBY,None,0.0,None,0.131529465318,-2.9684064388275146,0.02617846615612507,0.00515387486666441,0,0,0,0.0,-57.68,0.0,False,True,0.131529465318,PHYS_2,-86.2401239,41.5194318,0.23,0.0,0.1,-0.05,190,GUIDED
2017-07-18 15:24:08.119,STANDBY,None,0.0,None,0.131529465318,-2.9684064388275146,0.02617846615612507,0.00515387486666441,0,0,0,0.0,-57.68,0.0,False,True,0.131529465318,PHYS_2,-86.2401239,41.5194318,0.23,0.0,0.1,-0.05,190,GUIDED
2017-07-18 15:24:08.219,STANDBY,None,0.0,None,0.131529465318,-2.9684064388275146,0.02617846615612507,0.00515387486666441,0,0,0,0.0,-57.68,0.0,False,True,0.131529465318,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:08.319,STANDBY,None,0.0,None,0.131529465318,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.131529465318,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:08.420,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:08.519,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:08.619,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:08.719,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:08.819,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:08.919,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:09.021,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:09.120,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:09.219,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401247,41.5194329,0.21,-0.02,0.12,-0.05,190,GUIDED
2017-07-18 15:24:09.320,STANDBY,None,0.0,None,0.126491099596,-2.959333896636963,0.0222636628895998,0.003926423378288746,0,0,0,0.0,-57.68,0.0,False,True,0.126491099596,PHYS_2,-86.2401255,41.5194336,0.2,-0.03,0.11,-0.05,190,GUIDED
2017-07-18 15:24:09.419,STANDBY,None,0.0,None,0.094868324697,-2.9594459533691406,0.022181721404194832,0.004151570610702038,0,0,0,0.0,-57.68,0.0,False,True,0.094868324697,PHYS_2,-86.2401255,41.5194336,0.2,-0.03,0.11,-0.05,190,GUIDED
2017-07-18 15:24:09.519,STANDBY,None,0.0,None,0.094868324697,-2.9594459533691406,0.022181721404194832,0.004151570610702038,0,0,0,0.0,-57.68,0.0,False,True,0.094868324697,PHYS_2,-86.2401255,41.5194336,0.2,-0.03,0.11,-0.05,190,GUIDED
2017-07-18 15:24:09.619,STANDBY,None,0.0,None,0.094868324697,-2.9594459533691406,0.022181721404194832,0.004151570610702038,0,0,0,0.0,-57.68,0.0,False,True,0.094868324697,PHYS_2,-86.2401255,41.5194336,0.2,-0.03,0.11,-0.05,190,GUIDED
