time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-54-14_013,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000229001321713;yaw=0.108314819634;roll=-0.000124612037325,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=0.0;current=0.0;level=100,False,2.200853927,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_111,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000229001321713;yaw=0.108314819634;roll=-0.000124612037325,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=0.0;current=0.0;level=100,False,2.31223552,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_211,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000229001321713;yaw=0.108314819634;roll=-0.000124612037325,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=0.0;current=0.0;level=100,False,2.414144288,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_311,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000257042382145;yaw=0.108368545771;roll=-7.17986404197e-05,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,2.518159191,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_411,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000257042382145;yaw=0.108368545771;roll=-7.17986404197e-05,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,2.619266199,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_511,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000248656171607;yaw=0.10843808949;roll=-3.58299039362e-05,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,2.72427158,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_611,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000248656171607;yaw=0.10843808949;roll=-3.58299039362e-05,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,2.826818862,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_711,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000270258780802;yaw=0.108507074416;roll=-1.97326971829e-05,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,2.929125781,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_810,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000270258780802;yaw=0.108507074416;roll=-1.97326971829e-05,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,3.034455156,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-14_911,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000271857978078;yaw=0.108568668365;roll=-9.78488606052e-06,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,3.135852895,Rangefinder: distance=None; voltage=None,None,None,6,False,ACTIVE,STABILIZE,False
2017_07_18__14-54-15_010,APM:Copter-3.6.0-dev0,False,LocationGlobal:lat=0.0;lon=0.0;alt=None,LocationGlobalRelative:lat=0.0;lon=0.0;alt=0.0,LocationLocal:north=None;east=None;down=None,Attitude:pitch=0.000271857978078;yaw=0.108568668365;roll=-9.78488606052e-06,[0.0; 0.0; 0.0],GPSInfo:fix=0;num_sat=0,0.0,0.0,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=12.587;current=0.0;level=100,False,0.0510532460003,Rangefinder: distance=None; voltage=None,None,None,6,False,STANDBY,STABILIZE,False
